id,session_id,sample_id,scores,comment,timestamp,duration_ms
410,session_1756348912185_expressivity_0.6,v001_angry_neutral_scale_2.0,"{""emotion"":4,""quality"":3,""similarity"":3}",,2025-08-28 02:45:01.03+00,188845
411,session_1756348912185_expressivity_0.6,v002_surprise_match_scale_1.5,"{""emotion"":6,""quality"":4,""similarity"":6}",,2025-08-28 02:45:23.378+00,211193
412,session_1756348912185_expressivity_0.6,v001_tonedown_match_scale_1.5,"{""emotion"":6,""quality"":5,""similarity"":6}",,2025-08-28 02:45:38.042+00,225857
413,session_1756348912185_expressivity_0.6,v002_fear_match_scale_2.0,"{""emotion"":4,""quality"":3,""similarity"":6}",,2025-08-28 02:45:59.424+00,247239
414,session_1756348912185_expressivity_0.6,v001_whisper_opposite_scale_2.5,"{""emotion"":6,""quality"":4,""similarity"":6}",,2025-08-28 02:46:13.548+00,261363
415,session_1756348912185_expressivity_0.6,v002_sad_match_scale_1.5,"{""emotion"":5,""quality"":2,""similarity"":5}",,2025-08-28 02:42:07.813+00,15628
416,session_1756348912185_expressivity_0.6,v002_fear_opposite_scale_2.0,"{""emotion"":5,""quality"":2,""similarity"":5}",,2025-08-28 02:42:24.601+00,32416
417,session_1756348912185_expressivity_0.6,v001_toneup_match_scale_3.0,"{""emotion"":6,""quality"":2,""similarity"":6}",,2025-08-28 02:42:36.779+00,44594
418,session_1756348912185_expressivity_0.6,v002_fear_neutral_scale_2.5,"{""emotion"":6,""quality"":2,""similarity"":6}",,2025-08-28 02:42:50.286+00,58101
419,session_1756348912185_expressivity_0.6,v001_whisper_neutral_scale_2.0,"{""emotion"":6,""quality"":3,""similarity"":6}",,2025-08-28 02:43:05.547+00,73362
420,session_1756348912185_expressivity_0.6,v001_tonedown_match_scale_1.0,"{""emotion"":5,""quality"":3,""similarity"":3}",,2025-08-28 02:43:33.14+00,100955
421,session_1756348912185_expressivity_0.6,v002_excitement_match_scale_1.5,"{""emotion"":6,""quality"":3,""similarity"":6}",,2025-08-28 02:43:50.486+00,118301
422,session_1756348912185_expressivity_0.6,v002_terrified_neutral_scale_2.5,"{""emotion"":6,""quality"":2,""similarity"":6}",,2025-08-28 02:44:00.013+00,127828
423,session_1756348912185_expressivity_0.6,v002_surprise_match_scale_2.5,"{""emotion"":4,""quality"":2,""similarity"":6}",,2025-08-28 02:44:19.649+00,147464
424,session_1756348912185_expressivity_0.6,v002_furious_match_scale_2.0,"{""emotion"":6,""quality"":2,""similarity"":6}",,2025-08-28 02:44:35.778+00,163593
425,session_1756348912185_expressivity_0.6,v001_whisper_match_scale_1.5,"{""emotion"":6,""quality"":3,""similarity"":6}",,2025-08-28 02:44:47.731+00,175546
426,session_1756348912185_expressivity_0.6,v001_angry_neutral_scale_2.0,"{""emotion"":4,""quality"":3,""similarity"":3}",,2025-08-28 02:45:01.03+00,188845
427,session_1756348912185_expressivity_0.6,v002_surprise_match_scale_1.5,"{""emotion"":6,""quality"":4,""similarity"":6}",,2025-08-28 02:45:23.378+00,211193
428,session_1756348912185_expressivity_0.6,v001_tonedown_match_scale_1.5,"{""emotion"":6,""quality"":5,""similarity"":6}",,2025-08-28 02:45:38.042+00,225857
429,session_1756348912185_expressivity_0.6,v002_fear_match_scale_2.0,"{""emotion"":4,""quality"":3,""similarity"":6}",,2025-08-28 02:45:59.424+00,247239
430,session_1756348912185_expressivity_0.6,v001_whisper_opposite_scale_2.5,"{""emotion"":6,""quality"":4,""similarity"":6}",,2025-08-28 02:46:13.548+00,261363
431,session_1756348912185_expressivity_0.6,v001_angry_match_scale_2.5,"{""emotion"":4,""quality"":4,""similarity"":2}",,2025-08-28 02:46:27.039+00,274854
432,session_1756348912185_expressivity_0.6,v002_fear_neutral_scale_0.5,"{""emotion"":4,""quality"":2,""similarity"":6}",,2025-08-28 02:46:38.111+00,285926
433,session_1756348912185_expressivity_0.6,v001_happy_match_scale_3.0,"{""emotion"":5,""quality"":5,""similarity"":3}",,2025-08-28 02:46:48.46+00,296275
434,session_1756348912185_expressivity_0.6,v001_sad_neutral_scale_1.5,"{""emotion"":1,""quality"":1,""similarity"":1}",,2025-08-28 02:47:06.014+00,313829
435,session_1756348912185_expressivity_0.6,v001_tonedown_match_scale_3.0,"{""emotion"":5,""quality"":2,""similarity"":3}",,2025-08-28 02:47:25.635+00,333450
436,session_1756348912185_expressivity_0.6,v002_excitement_opposite_scale_0.5,"{""emotion"":4,""quality"":2,""similarity"":4}",,2025-08-28 02:47:36.955+00,344770
437,session_1756348912185_expressivity_0.6,v001_whisper_neutral_scale_0.5,"{""emotion"":4,""quality"":4,""similarity"":2}",,2025-08-28 02:48:10.827+00,378642
438,session_1756348912185_expressivity_0.6,v002_furious_opposite_scale_2.5,"{""emotion"":3,""quality"":2,""similarity"":4}",,2025-08-28 02:48:26.675+00,394490
439,session_1756348912185_expressivity_0.6,v001_angry_match_scale_0.5,"{""emotion"":5,""quality"":5,""similarity"":5}",,2025-08-28 05:25:33.841+00,9821656
440,session_1756358600974_expressivity_none,v002_excited_match_scale_3.0,"{""emotion"":5,""quality"":6,""similarity"":2}",,2025-08-28 05:24:34.262+00,73288
441,session_1756358600974_expressivity_none,v001_fear_match_scale_3.0,"{""emotion"":5,""quality"":4,""similarity"":1}",,2025-08-28 05:25:22.54+00,121566
442,session_1756358600974_expressivity_none,v001_fear_neutral_scale_2.5,"{""emotion"":0,""quality"":0,""similarity"":1}",,2025-08-28 05:25:44.304+00,143330
443,session_1756358171985_expressivity_none,v001_fear_neutral_scale_0.5,"{""emotion"":2,""quality"":6,""similarity"":4}",,2025-08-28 05:17:48.792+00,96807
444,session_1756358171985_expressivity_none,v001_excited_match_scale_1.5,"{""emotion"":7,""quality"":5,""similarity"":3}",,2025-08-28 05:19:19.829+00,187844
445,session_1756358171985_expressivity_none,v002_angry_match_scale_1.5,"{""emotion"":7,""quality"":7,""similarity"":7}",,2025-08-28 05:19:42.435+00,210450
446,session_1756358171985_expressivity_none,v002_fear_opposite_scale_1.5,"{""emotion"":2,""quality"":6,""similarity"":6}",,2025-08-28 05:20:08.205+00,236220
447,session_1756358171985_expressivity_none,v001_surprise_match_scale_3.0,"{""emotion"":5,""quality"":1,""similarity"":1}",,2025-08-28 05:21:14.535+00,302550
448,session_1756358171985_expressivity_none,v001_surprise_match_scale_1.5,"{""emotion"":2,""quality"":1,""similarity"":2}",,2025-08-28 05:21:36.794+00,324809
449,session_1756358171985_expressivity_none,v002_tonedown_neutral_scale_2.5,"{""emotion"":2,""quality"":1,""similarity"":2}",,2025-08-28 05:22:18.241+00,366256
450,session_1756358171985_expressivity_none,v002_tonedown_opposite_scale_1.0,"{""emotion"":3,""quality"":3,""similarity"":3}",,2025-08-28 05:23:12.008+00,420023
451,session_1756358171985_expressivity_none,v002_sad_opposite_scale_1.0,"{""emotion"":2,""quality"":6,""similarity"":3}",,2025-08-28 05:24:22.215+00,490230
452,session_1756358171985_expressivity_none,v002_angry_opposite_scale_0.5,"{""emotion"":2,""quality"":1,""similarity"":1}",,2025-08-28 05:24:45.008+00,513023
453,session_1756358171985_expressivity_none,v001_fear_match_scale_1.0,"{""emotion"":1,""quality"":6,""similarity"":5}",,2025-08-28 05:25:36.752+00,564767
454,session_1756358171985_expressivity_none,v002_angry_match_scale_2.0,"{""emotion"":7,""quality"":5,""similarity"":7}",,2025-08-28 05:25:50.408+00,578423
455,session_1756358171985_expressivity_none,v002_excitement_match_scale_0.5,"{""emotion"":2,""quality"":6,""similarity"":7}",,2025-08-28 05:26:04.325+00,592341
456,session_1756358171985_expressivity_none,v001_excited_neutral_scale_1.5,"{""emotion"":1,""quality"":6,""similarity"":1}",,2025-08-28 05:26:17.253+00,605268
457,session_1756358171985_expressivity_none,v002_happy_neutral_scale_0.5,"{""emotion"":5,""quality"":7,""similarity"":6}",,2025-08-28 05:26:32.809+00,620824
458,session_1756358171985_expressivity_none,v002_fear_match_scale_2.5,"{""emotion"":4,""quality"":2,""similarity"":1}",,2025-08-28 05:26:51.726+00,639741
459,session_1756358171985_expressivity_none,v002_excited_neutral_scale_0.5,"{""emotion"":6,""quality"":7,""similarity"":7}",,2025-08-28 05:27:14.779+00,662794
460,session_1756358171985_expressivity_none,v002_whisper_neutral_scale_0.5,"{""emotion"":2,""quality"":5,""similarity"":6}",,2025-08-28 05:27:34.129+00,682144
461,session_1756358171985_expressivity_none,v002_terrified_neutral_scale_2.5,"{""emotion"":2,""quality"":6,""similarity"":7}",,2025-08-28 05:27:58.25+00,706265
462,session_1756358171985_expressivity_none,v002_sad_neutral_scale_2.0,"{""emotion"":5,""quality"":6,""similarity"":5}",,2025-08-28 05:28:17.494+00,725509
463,session_1756358171985_expressivity_none,v002_fear_match_scale_2.0,"{""emotion"":2,""quality"":7,""similarity"":7}",,2025-08-28 05:28:31.476+00,739491
464,session_1756358171985_expressivity_none,v002_whisper_opposite_scale_2.0,"{""emotion"":7,""quality"":5,""similarity"":3}",,2025-08-28 05:28:52.19+00,760205
465,session_1756358171985_expressivity_none,v002_terrified_opposite_scale_1.0,"{""emotion"":7,""quality"":7,""similarity"":5}",,2025-08-28 05:29:17.27+00,785285
466,session_1756358171985_expressivity_none,v002_excitement_neutral_scale_1.5,"{""emotion"":2,""quality"":6,""similarity"":6}",,2025-08-28 05:29:49.803+00,817818
467,session_1756358171985_expressivity_none,v002_surprise_neutral_scale_2.0,"{""emotion"":2,""quality"":5,""similarity"":5}",,2025-08-28 05:30:21.843+00,849858
468,session_1756358828370_expressivity_none,v002_furious_match_scale_1.0,"{""emotion"":6,""quality"":4,""similarity"":6}",,2025-08-28 05:27:34.031+00,25661
469,session_1756358828370_expressivity_none,v002_happy_match_scale_1.0,"{""emotion"":1,""quality"":3,""similarity"":2}",,2025-08-28 05:28:08.913+00,60543
470,session_1756358828370_expressivity_none,v001_happy_match_scale_1.5,"{""emotion"":6,""quality"":3,""similarity"":1}",,2025-08-28 05:28:44.659+00,96289
471,session_1756358828370_expressivity_none,v001_angry_neutral_scale_0.5,"{""emotion"":2,""quality"":4,""similarity"":3}",,2025-08-28 05:29:14.069+00,125699
472,session_1756358828370_expressivity_none,v002_happy_match_scale_2.0,"{""emotion"":5,""quality"":4,""similarity"":6}",,2025-08-28 05:29:30.965+00,142595
473,session_1756358828370_expressivity_none,v001_sad_match_scale_1.5,"{""emotion"":5,""quality"":4,""similarity"":3}",,2025-08-28 05:29:55.033+00,166663
474,session_1756358828370_expressivity_none,v002_whisper_neutral_scale_1.5,"{""emotion"":7,""quality"":5,""similarity"":6}",,2025-08-28 05:30:21.099+00,192729
475,session_1756359086558_expressivity_0.6,v002_terrified_opposite_scale_2.5,"{""emotion"":6,""quality"":5,""similarity"":6}",,2025-08-28 05:32:22.821+00,56263
476,session_1756359086558_expressivity_0.6,v002_fear_match_scale_3.0,"{""emotion"":3,""quality"":4,""similarity"":4}",,2025-08-28 05:32:38.474+00,71916
477,session_1756359086558_expressivity_0.6,v001_terrified_match_scale_1.0,"{""emotion"":6,""quality"":5,""similarity"":1}",,2025-08-28 05:32:54.219+00,87661
478,session_1756359086558_expressivity_0.6,v001_furious_opposite_scale_2.0,"{""emotion"":3,""quality"":3,""similarity"":1}",,2025-08-28 05:33:06.88+00,100322
479,session_1756359086558_expressivity_0.6,v001_fear_neutral_scale_2.0,"{""emotion"":3,""quality"":3,""similarity"":5}",,2025-08-28 05:33:21.376+00,114818
480,session_1756359086558_expressivity_0.6,v001_terrified_opposite_scale_2.5,"{""emotion"":6,""quality"":5,""similarity"":3}",,2025-08-28 05:33:33.728+00,127170
481,session_1756359086558_expressivity_0.6,v002_terrified_opposite_scale_2.0,"{""emotion"":3,""quality"":5,""similarity"":4}",,2025-08-28 05:33:50.333+00,143775
482,session_1756359086558_expressivity_0.6,v002_fear_neutral_scale_1.5,"{""emotion"":1,""quality"":5,""similarity"":6}",,2025-08-28 05:34:20.125+00,173567
483,session_1756359086558_expressivity_0.6,v002_fear_opposite_scale_1.5,"{""emotion"":1,""quality"":4,""similarity"":6}",,2025-08-28 05:36:40.788+00,314230
484,session_1756359086558_expressivity_0.6,v001_excited_match_scale_0.5,"{""emotion"":4,""quality"":5,""similarity"":5}",,2025-08-28 05:36:58.045+00,331487
485,session_1756359086558_expressivity_0.6,v002_excitement_opposite_scale_1.0,"{""emotion"":1,""quality"":5,""similarity"":5}",,2025-08-28 05:37:26.134+00,359576
486,session_1756359032033_expressivity_0.6,v001_surprise_match_scale_2.5,"{""emotion"":2,""quality"":6,""similarity"":5}",,2025-08-28 05:31:24.188+00,52155
487,session_1756359032033_expressivity_0.6,v002_surprise_match_scale_2.0,"{""emotion"":2,""quality"":6,""similarity"":6}",,2025-08-28 05:31:47.406+00,75373
488,session_1756359032033_expressivity_0.6,v001_sad_match_scale_0.5,"{""emotion"":1,""quality"":7,""similarity"":7}",,2025-08-28 05:32:00.966+00,88933
489,session_1756359032033_expressivity_0.6,v002_fear_neutral_scale_0.5,"{""emotion"":1,""quality"":5,""similarity"":7}",,2025-08-28 05:32:13.109+00,101076
490,session_1756359032033_expressivity_0.6,v002_fear_neutral_scale_2.0,"{""emotion"":2,""quality"":6,""similarity"":4}",,2025-08-28 05:32:34.347+00,122314
491,session_1756359032033_expressivity_0.6,v002_whisper_opposite_scale_2.0,"{""emotion"":7,""quality"":5,""similarity"":5}",,2025-08-28 05:32:49.39+00,137357
492,session_1756359032033_expressivity_0.6,v002_fear_neutral_scale_1.0,"{""emotion"":2,""quality"":4,""similarity"":5}",,2025-08-28 05:33:12.129+00,160096
493,session_1756359032033_expressivity_0.6,v002_terrified_match_scale_1.5,"{""emotion"":7,""quality"":7,""similarity"":7}",,2025-08-28 05:33:24.755+00,172722
494,session_1756359032033_expressivity_0.6,v002_excitement_match_scale_1.5,"{""emotion"":1,""quality"":7,""similarity"":7}",,2025-08-28 05:33:47.786+00,195753
495,session_1756359032033_expressivity_0.6,v001_angry_neutral_scale_3.0,"{""emotion"":1,""quality"":1,""similarity"":1}","이거 target 샘플이 아예 언어를 말하고 있지 않는 것 같습니다~ 이상한 효과음?처럼 들려요..! ",2025-08-28 05:34:47.676+00,255643
496,session_1756359032033_expressivity_0.6,v001_happy_match_scale_1.5,"{""emotion"":2,""quality"":4,""similarity"":6}",,2025-08-28 05:35:09.97+00,277937
497,session_1756359032033_expressivity_0.6,v002_surprise_match_scale_1.0,"{""emotion"":3,""quality"":6,""similarity"":6}",,2025-08-28 05:35:27.188+00,295155
498,session_1756359032033_expressivity_0.6,v002_terrified_match_scale_2.0,"{""emotion"":7,""quality"":5,""similarity"":7}",,2025-08-28 05:35:49.52+00,317487
499,session_1756359032033_expressivity_0.6,v002_fear_neutral_scale_1.5,"{""emotion"":2,""quality"":7,""similarity"":3}",,2025-08-28 05:36:00.836+00,328803
500,session_1756359032033_expressivity_0.6,v001_toneup_opposite_scale_1.5,"{""emotion"":1,""quality"":6,""similarity"":3}",,2025-08-28 05:36:54.953+00,382920
501,session_1756359032033_expressivity_0.6,v001_excited_match_scale_3.0,"{""emotion"":7,""quality"":7,""similarity"":7}",,2025-08-28 05:37:07.749+00,395716
502,session_1756359032033_expressivity_0.6,v002_toneup_neutral_scale_1.0,"{""emotion"":5,""quality"":7,""similarity"":7}",,2025-08-28 05:37:24.302+00,412269
503,session_1756359032033_expressivity_0.6,v001_toneup_neutral_scale_2.0,"{""emotion"":1,""quality"":5,""similarity"":2}",,2025-08-28 05:37:35.991+00,423958
504,session_1756359032033_expressivity_0.6,v002_furious_match_scale_2.5,"{""emotion"":7,""quality"":7,""similarity"":7}",,2025-08-28 05:37:49.952+00,437919
505,session_1756359032033_expressivity_0.6,v001_terrified_match_scale_2.0,"{""emotion"":6,""quality"":6,""similarity"":1}",,2025-08-28 05:38:03.848+00,451815
506,session_1756359032033_expressivity_0.6,v002_surprise_opposite_scale_1.5,"{""emotion"":2,""quality"":7,""similarity"":7}",,2025-08-28 05:38:17.213+00,465180
507,session_1756359032033_expressivity_0.6,v002_angry_match_scale_3.0,"{""emotion"":1,""quality"":6,""similarity"":1}",,2025-08-28 05:38:29.783+00,477750
508,session_1756359032033_expressivity_0.6,v001_toneup_neutral_scale_0.5,"{""emotion"":5,""quality"":5,""similarity"":1}",,2025-08-28 05:38:47.033+00,495000
509,session_1756359032033_expressivity_0.6,v002_excited_match_scale_0.5,"{""emotion"":7,""quality"":7,""similarity"":7}",,2025-08-28 05:39:09.754+00,517721
510,session_1756359032033_expressivity_0.6,v002_sad_match_scale_1.0,"{""emotion"":6,""quality"":7,""similarity"":6}",,2025-08-28 05:39:33.907+00,541874
511,session_1756359377209_expressivity_0.6,v001_whisper_opposite_scale_1.5,"{""emotion"":3,""quality"":2,""similarity"":3}",,2025-08-28 05:36:39.522+00,22313
512,session_1756359377209_expressivity_0.6,v001_furious_match_scale_2.5,"{""emotion"":4,""quality"":2,""similarity"":3}",,2025-08-28 05:36:55.232+00,38023
513,session_1756359377209_expressivity_0.6,v002_happy_opposite_scale_2.5,"{""emotion"":5,""quality"":3,""similarity"":4}",,2025-08-28 05:37:24.486+00,67277
514,session_1756359377209_expressivity_0.6,v002_toneup_opposite_scale_3.0,"{""emotion"":5,""quality"":4,""similarity"":6}",,2025-08-28 05:37:39.654+00,82445
515,session_1756359377209_expressivity_0.6,v002_terrified_opposite_scale_2.0,"{""emotion"":2,""quality"":3,""similarity"":4}",,2025-08-28 05:38:02.778+00,105569
516,session_1756359377209_expressivity_0.6,v001_happy_match_scale_1.0,"{""emotion"":5,""quality"":5,""similarity"":5}",,2025-08-28 05:38:14.836+00,117627
517,session_1756359377209_expressivity_0.6,v002_furious_match_scale_2.5,"{""emotion"":6,""quality"":2,""similarity"":4}",,2025-08-28 05:38:29.252+00,132043
518,session_1756359377209_expressivity_0.6,v002_terrified_match_scale_2.0,"{""emotion"":4,""quality"":3,""similarity"":4}",,2025-08-28 05:39:44.587+00,207378
519,session_1756359377209_expressivity_0.6,v001_furious_opposite_scale_2.5,"{""emotion"":4,""quality"":4,""similarity"":1}",,2025-08-28 05:39:54.394+00,217185
520,session_1756359377209_expressivity_0.6,v002_fear_neutral_scale_2.0,"{""emotion"":4,""quality"":4,""similarity"":3}",,2025-08-28 05:40:27.722+00,250513
521,session_1756359377209_expressivity_0.6,v001_excitement_neutral_scale_3.0,"{""emotion"":5,""quality"":3,""similarity"":2}",,2025-08-28 05:40:42.638+00,265429
522,session_1756359377209_expressivity_0.6,v002_tonedown_neutral_scale_0.5,"{""emotion"":6,""quality"":2,""similarity"":6}",,2025-08-28 05:40:56.788+00,279579
523,session_1756359377209_expressivity_0.6,v001_fear_neutral_scale_1.0,"{""emotion"":1,""quality"":3,""similarity"":5}",,2025-08-28 05:41:15.276+00,298067
524,session_1756359377209_expressivity_0.6,v001_excitement_match_scale_1.5,"{""emotion"":4,""quality"":4,""similarity"":4}",,2025-08-28 05:41:28.791+00,311582
525,session_1756359377209_expressivity_0.6,v001_toneup_match_scale_0.5,"{""emotion"":4,""quality"":5,""similarity"":4}",,2025-08-28 05:41:50.438+00,333229
526,session_1756359377209_expressivity_0.6,v001_excited_neutral_scale_2.0,"{""emotion"":6,""quality"":4,""similarity"":6}",,2025-08-28 05:42:03.288+00,346079
527,session_1756359377209_expressivity_0.6,v002_excitement_opposite_scale_1.5,"{""emotion"":4,""quality"":3,""similarity"":4}",,2025-08-28 05:42:15.981+00,358772
528,session_1756359377209_expressivity_0.6,v001_angry_match_scale_0.5,"{""emotion"":3,""quality"":4,""similarity"":6}",,2025-08-28 05:42:37.806+00,380597
529,session_1756359377209_expressivity_0.6,v001_excited_neutral_scale_3.0,"{""emotion"":7,""quality"":5,""similarity"":5}",,2025-08-28 05:43:04.946+00,407737
530,session_1756359377209_expressivity_0.6,v001_angry_match_scale_1.5,"{""emotion"":3,""quality"":3,""similarity"":1}",,2025-08-28 05:43:24.142+00,426933
531,session_1756359377209_expressivity_0.6,v001_surprise_neutral_scale_2.5,"{""emotion"":1,""quality"":4,""similarity"":4}",,2025-08-28 05:43:37.125+00,439916
532,session_1756359377209_expressivity_0.6,v002_tonedown_opposite_scale_1.0,"{""emotion"":4,""quality"":2,""similarity"":3}",,2025-08-28 05:43:55.166+00,457957
533,session_1756359377209_expressivity_0.6,v002_happy_opposite_scale_3.0,"{""emotion"":3,""quality"":2,""similarity"":4}",,2025-08-28 05:44:09.231+00,472022
534,session_1756359377209_expressivity_0.6,v002_furious_opposite_scale_2.5,"{""emotion"":6,""quality"":6,""similarity"":6}",,2025-08-28 05:44:21.316+00,484107
535,session_1756359377209_expressivity_0.6,v001_terrified_neutral_scale_0.5,"{""emotion"":1,""quality"":3,""similarity"":6}",,2025-08-28 05:44:36.226+00,499017